Timestamp,Velocidade de produção (m/min),Tensão da corda (N),Torque do motor (Nm),Comprimento da corda (m),Espessura/diâmetro da corda (mm),Torção (twist) (voltas/m),Homogeneidade (score 0-100),Alinhamento de fios (score 0-100),Temperatura (°C),Umidade (%),Vibração de motores (mm/s),Consumo de energia (kWh),Estado de sensores e atuadores,Paradas de emergência,Coberturas ou proteções abertas,Alarmes e falhas
2025-08-07 15:37:00,51.42,186.74,29.81,782.35,9.93,5.23,98.6,98.75,26.25,58.15,0.46,1.42,OK,Não,Não,OK
2025-08-07 15:38:00,50.49,195.87,29.4,783.19,9.84,4.77,96.38,96.92,24.42,59.61,0.59,1.37,OK,Não,Não,OK
2025-08-07 15:39:00,48.87,202.6,28.22,784.0,10.2,4.84,98.35,97.66,26.47,58.21,0.32,1.62,OK,Não,Não,OK
2025-08-07 15:40:00,47.44,190.36,29.4,784.8,10.13,5.24,97.37,99.47,24.37,59.81,0.42,1.38,OK,Não,Não,OK
2025-08-07 15:41:00,51.74,190.43,30.4,785.66,9.92,4.97,97.27,96.59,23.66,60.9,0.65,1.57,OK,Não,Não,OK
2025-08-07 15:42:00,51.3,203.44,29.93,786.51,10.03,4.56,96.55,96.47,27.66,62.81,0.19,1.41,OK,Não,Não,OK
2025-08-07 15:43:00,49.8,199.51,30.27,787.34,10.04,4.72,97.53,98.27,21.44,58.12,0.49,1.64,OK,Não,Não,OK
2025-08-07 15:44:00,53.69,200.33,28.99,788.24,10.12,4.95,99.08,99.15,29.48,59.06,0.65,1.46,OK,Não,Não,OK
2025-08-07 15:45:00,47.86,192.42,31.76,789.04,9.92,4.77,97.97,96.43,26.05,57.79,0.69,1.53,OK,Não,Não,OK
2025-08-07 15:46:00,46.95,197.7,28.24,789.82,10.11,4.92,98.63,98.41,24.53,61.53,0.58,1.44,OK,Não,Não,OK
2025-08-07 15:47:00,48.62,190.76,30.73,790.63,9.95,5.01,99.66,98.58,25.49,56.85,0.62,1.28,OK,Não,Não,OK
2025-08-07 15:48:00,49.91,208.9,31.77,791.46,9.87,5.29,98.26,95.94,26.05,60.35,0.41,1.33,OK,Não,Não,OK
2025-08-07 15:49:00,50.49,210.35,30.72,792.3,10.07,4.94,97.44,98.8,24.5,57.55,0.41,1.31,OK,Não,Não,OK
2025-08-07 15:50:00,49.52,181.54,29.7,793.13,10.13,5.21,98.47,98.88,28.05,60.09,0.67,1.53,OK,Não,Não,OK
2025-08-07 15:51:00,50.7,190.7,29.21,793.97,10.26,5.29,97.46,97.69,27.21,62.31,0.47,1.5,OK,Não,Não,OK
2025-08-07 15:52:00,47.5,185.03,31.55,794.76,9.88,5.29,97.5,99.25,29.09,58.98,0.31,1.56,OK,Não,Não,OK
2025-08-07 15:53:00,52.89,193.5,27.87,795.64,10.07,5.06,96.48,99.14,23.17,60.44,0.54,1.43,OK,Não,Não,OK
2025-08-07 15:54:00,49.84,199.17,28.54,796.48,9.96,4.61,98.93,98.1,25.32,58.21,0.48,1.28,OK,Não,Não,OK
2025-08-07 15:55:00,52.23,185.5,29.4,797.35,10.08,5.09,97.61,97.55,22.92,59.78,0.51,1.63,OK,Não,Não,OK
2025-08-07 15:56:00,50.69,190.78,31.86,798.19,9.85,5.21,98.18,97.03,23.36,56.88,0.26,1.6,OK,Não,Não,OK
2025-08-07 15:57:00,50.91,189.96,30.57,799.04,9.87,4.98,96.96,97.96,24.51,61.42,0.24,1.54,OK,Não,Não,OK
2025-08-07 15:58:00,51.14,202.07,28.55,799.89,9.92,5.35,98.44,98.57,24.54,59.17,0.53,1.61,OK,Não,Não,OK
2025-08-07 15:59:00,50.9,200.69,29.53,800.74,10.01,5.17,97.24,97.68,25.55,59.58,0.47,1.49,OK,Não,Não,OK
2025-08-07 16:00:00,51.29,192.78,29.08,801.59,9.94,5.11,97.86,95.8,24.83,60.14,0.45,1.53,OK,Não,Não,OK
2025-08-07 16:01:00,52.66,201.77,28.94,802.47,10.07,5.22,98.88,99.27,26.2,56.07,0.54,1.43,OK,Não,Não,OK
2025-08-07 16:02:00,50.39,194.53,31.47,803.31,10.1,5.07,98.79,98.19,25.48,58.62,0.42,1.39,OK,Não,Não,OK
2025-08-07 16:03:00,51.42,197.28,27.94,804.17,10.06,4.5,97.98,97.62,27.47,60.27,0.47,1.34,OK,Não,Não,OK
2025-08-07 16:04:00,49.82,216.73,32.41,805.0,10.16,4.9,96.23,98.86,26.24,59.68,0.46,1.42,OK,Não,Não,OK
2025-08-07 16:05:00,52.88,213.4,31.24,805.88,10.04,5.24,100.0,99.52,23.23,64.35,0.59,1.77,OK,Não,Não,OK
2025-08-07 16:06:00,48.65,187.0,31.64,806.69,9.88,4.84,99.75,95.2,24.78,62.52,0.31,1.35,OK,Não,Não,OK
2025-08-07 16:07:00,53.6,208.3,29.31,807.59,10.14,4.96,98.72,98.43,24.88,60.28,0.44,1.41,OK,Não,Não,OK
2025-08-07 16:08:00,49.92,208.11,29.78,808.42,9.94,4.79,97.25,96.57,25.66,57.96,0.61,1.51,OK,Não,Não,OK
2025-08-07 16:09:00,47.14,188.52,27.85,809.2,10.09,5.36,97.89,98.5,26.61,59.01,0.42,1.74,OK,Não,Não,OK
2025-08-07 16:10:00,50.26,208.19,29.21,810.04,10.16,5.34,97.46,98.13,25.42,61.32,0.51,1.4,OK,Não,Não,OK
2025-08-07 16:11:00,48.64,215.38,30.74,810.85,10.05,4.82,99.26,98.64,25.87,60.15,0.67,1.44,OK,Não,Não,OK
2025-08-07 16:12:00,51.68,188.77,31.94,811.71,9.85,5.03,98.26,97.5,23.3,62.55,0.52,1.57,OK,Não,Não,OK
2025-08-07 16:13:00,48.69,190.82,28.34,812.52,9.91,4.86,97.22,96.13,24.31,60.14,0.71,1.56,OK,Não,Não,OK
2025-08-07 16:14:00,49.11,210.18,29.45,813.34,10.13,5.12,97.53,97.55,22.13,60.23,0.64,1.43,OK,Não,Não,OK
2025-08-07 16:15:00,46.22,202.71,29.77,814.11,9.98,5.1,99.12,98.41,25.66,63.25,0.43,1.42,OK,Não,Não,OK
2025-08-07 16:16:00,49.1,205.51,27.91,814.93,10.01,5.16,99.6,99.02,26.26,57.81,0.37,1.54,OK,Não,Não,OK
2025-08-07 16:17:00,45.15,203.41,30.89,815.68,10.08,5.07,99.53,96.83,23.02,63.47,0.44,1.47,OK,Não,Não,OK
2025-08-07 16:18:00,46.83,203.91,28.91,816.46,10.07,5.59,98.76,99.03,25.24,61.54,0.54,1.53,OK,Não,Não,OK
2025-08-07 16:19:00,51.52,186.74,29.71,817.32,10.03,4.79,97.75,97.35,24.85,66.47,0.53,1.48,OK,Não,Não,OK
2025-08-07 16:20:00,51.57,210.47,29.32,818.18,9.98,4.66,94.76,98.36,27.53,58.6,0.57,1.54,OK,Não,Não,OK
2025-08-07 16:21:00,50.85,211.7,28.82,819.03,9.97,4.92,98.3,97.49,23.66,63.26,0.41,1.55,OK,Não,Não,OK
2025-08-07 16:22:00,48.07,197.71,29.99,819.83,10.09,4.69,98.0,98.18,26.38,60.27,0.42,1.31,OK,Não,Não,OK
2025-08-07 16:23:00,49.9,199.57,29.68,820.66,10.06,4.7,98.14,98.89,26.71,59.63,0.56,1.45,OK,Não,Não,OK
2025-08-07 16:24:00,49.99,184.69,29.44,821.5,9.97,4.8,98.05,96.77,24.71,60.61,0.7,1.53,OK,Não,Não,OK
2025-08-07 16:25:00,47.68,205.14,28.91,822.29,10.11,4.82,96.67,97.32,25.44,60.25,0.39,1.58,OK,Não,Não,OK
2025-08-07 16:26:00,53.01,205.72,30.48,823.17,9.99,4.81,98.56,98.18,26.62,58.44,0.49,1.47,OK,Não,Não,OK
2025-08-07 16:27:00,51.75,199.38,32.48,824.04,9.91,5.1,98.63,100.0,23.35,59.74,0.46,1.32,OK,Não,Não,OK
2025-08-07 16:28:00,49.56,211.24,30.21,824.86,9.92,4.9,98.68,97.14,24.36,60.61,0.51,1.62,OK,Não,Não,OK
2025-08-07 16:29:00,50.05,196.66,31.49,825.7,9.9,4.96,98.95,100.0,25.28,59.15,0.38,1.59,OK,Não,Não,OK
2025-08-07 16:30:00,50.42,205.65,27.91,826.54,9.97,5.18,98.6,100.0,28.1,61.08,0.51,1.51,OK,Não,Não,OK
2025-08-07 16:31:00,45.92,189.8,30.24,827.3,10.12,4.85,97.59,97.9,24.4,59.41,0.62,1.45,OK,Não,Não,OK
2025-08-07 16:32:00,49.51,199.76,28.35,828.13,9.92,4.95,97.93,97.7,24.6,60.92,0.34,1.56,OK,Não,Não,OK
2025-08-07 16:33:00,48.64,198.26,27.78,828.94,10.02,5.07,98.09,97.31,27.32,60.68,0.6,1.45,OK,Não,Não,OK
2025-08-07 16:34:00,48.0,202.25,28.89,829.74,9.93,4.61,98.11,97.93,25.99,60.9,0.38,1.59,OK,Não,Não,OK
2025-08-07 16:35:00,49.44,196.3,31.79,830.56,9.97,4.52,99.0,96.59,28.27,57.3,0.53,1.68,OK,Não,Não,OK
2025-08-07 16:36:00,53.6,198.69,31.43,831.46,9.85,5.07,98.64,97.92,26.64,62.19,0.55,1.45,OK,Não,Não,OK
2025-08-07 16:37:00,51.28,208.26,30.36,832.31,9.98,5.1,100.0,99.5,24.78,58.27,0.54,1.58,OK,Não,Não,OK
2025-08-07 16:38:00,48.86,195.63,27.7,833.12,9.98,5.41,100.0,97.39,24.57,59.63,0.47,1.43,OK,Não,Não,OK
2025-08-07 16:39:00,51.15,183.93,29.71,833.98,10.05,5.03,98.08,97.76,23.76,58.71,0.57,1.6,OK,Não,Não,OK
2025-08-07 16:40:00,52.8,217.5,30.45,834.86,10.02,5.16,94.16,96.3,23.04,60.14,0.37,1.48,OK,Não,Não,OK
2025-08-07 16:41:00,51.85,213.81,30.26,835.72,9.88,4.96,99.24,98.37,25.51,59.78,0.59,1.64,OK,Não,Não,OK
2025-08-07 16:42:00,50.12,187.08,27.23,836.56,10.11,5.06,97.46,98.26,25.94,61.3,0.45,1.47,OK,Não,Não,OK
2025-08-07 16:43:00,48.71,206.9,28.66,837.37,10.02,5.33,97.2,98.06,26.12,60.09,0.53,1.41,OK,Não,Não,OK
2025-08-07 16:44:00,51.4,194.97,29.9,838.22,10.02,4.58,97.6,97.78,24.81,59.22,0.46,1.47,OK,Não,Não,OK
2025-08-07 16:45:00,50.79,202.63,30.8,839.07,10.0,5.08,97.55,97.71,27.9,56.41,0.65,1.48,OK,Não,Não,OK
2025-08-07 16:46:00,51.79,202.94,26.71,839.93,9.95,5.43,98.61,98.5,22.96,61.77,0.54,1.52,OK,Não,Não,OK
2025-08-07 16:47:00,51.27,197.66,29.76,840.79,10.02,5.06,96.44,97.97,22.79,61.04,0.57,1.47,OK,Não,Não,OK
2025-08-07 16:48:00,52.1,192.16,30.21,841.66,10.05,5.33,96.92,98.31,23.77,61.85,0.58,1.52,OK,Não,Não,OK
2025-08-07 16:49:00,48.93,193.09,31.27,842.47,9.83,4.87,98.34,98.21,25.01,59.63,0.48,1.53,OK,Não,Não,OK
2025-08-07 16:50:00,52.63,190.84,31.04,843.35,9.95,4.99,98.62,99.12,23.35,60.71,0.53,1.46,OK,Não,Não,OK
2025-08-07 16:51:00,50.4,191.68,30.87,844.19,9.97,5.01,98.64,98.68,27.02,58.69,0.52,1.53,OK,Não,Não,OK
2025-08-07 16:52:00,54.15,199.33,28.8,845.09,10.03,4.56,97.21,98.19,23.89,58.51,0.56,1.44,OK,Não,Não,OK
2025-08-07 16:53:00,48.62,192.84,27.14,845.9,10.12,4.77,97.02,99.52,23.62,59.43,0.46,1.7,OK,Não,Não,OK
2025-08-07 16:54:00,53.47,206.82,29.41,846.79,9.92,4.78,97.49,98.42,26.58,61.84,0.43,1.53,OK,Não,Não,OK
2025-08-07 16:55:00,50.4,214.87,31.5,847.63,9.95,5.16,98.24,99.3,25.31,59.45,0.62,1.56,OK,Não,Não,OK
2025-08-07 16:56:00,48.7,194.2,32.09,848.45,9.95,5.17,99.49,98.61,26.18,59.89,0.58,1.48,OK,Não,Não,OK
2025-08-07 16:57:00,49.03,202.39,31.07,849.26,9.92,5.06,95.95,96.16,24.93,60.48,0.42,1.43,OK,Não,Não,OK
2025-08-07 16:58:00,49.36,205.0,30.64,850.09,9.97,5.16,97.78,99.3,25.41,60.05,0.69,1.58,OK,Não,Não,OK
2025-08-07 16:59:00,50.85,204.72,30.57,850.93,10.08,4.97,96.67,98.14,22.85,62.03,0.44,1.53,OK,Não,Não,OK
2025-08-07 17:00:00,51.05,200.76,29.17,851.78,9.89,5.24,96.35,97.95,24.78,58.5,0.51,1.24,OK,Não,Não,OK
2025-08-07 17:01:00,48.85,207.43,29.8,852.6,10.04,5.0,98.97,98.28,23.43,60.2,0.62,1.69,OK,Não,Não,OK
2025-08-07 17:02:00,49.95,204.82,32.5,853.43,9.83,5.01,98.54,97.66,27.93,60.95,0.62,1.57,OK,Não,Não,OK
2025-08-07 17:03:00,54.28,187.62,28.59,854.34,9.94,4.95,98.45,98.23,26.94,56.72,0.43,1.46,OK,Não,Não,OK
2025-08-07 17:04:00,53.46,208.69,32.42,855.23,9.97,5.14,98.92,97.41,24.02,60.53,0.55,1.56,OK,Não,Não,OK
2025-08-07 17:05:00,50.87,208.87,29.52,856.07,10.17,4.92,97.52,99.27,24.69,62.68,0.47,1.54,OK,Não,Não,OK
2025-08-07 17:06:00,50.08,192.37,31.99,856.91,9.97,5.2,97.57,97.89,24.76,59.3,0.54,1.55,OK,Não,Não,OK
2025-08-07 17:07:00,50.24,200.38,27.89,857.75,9.78,4.77,100.0,97.62,28.23,57.83,0.49,1.41,OK,Não,Não,OK
2025-08-07 17:08:00,51.23,206.83,30.88,858.6,9.8,4.78,97.75,97.08,25.59,60.93,0.46,1.51,OK,Não,Não,OK
2025-08-07 17:09:00,47.95,197.91,28.89,859.4,10.0,5.14,98.74,98.27,24.36,60.36,0.4,1.53,OK,Não,Não,OK
2025-08-07 17:10:00,49.49,210.73,27.88,860.22,10.06,4.98,98.01,98.19,25.22,63.04,0.62,1.62,OK,Não,Não,OK
2025-08-07 17:11:00,46.66,223.64,30.33,861.0,10.04,4.91,96.15,98.39,22.69,60.88,0.43,1.51,OK,Não,Não,OK
2025-08-07 17:12:00,50.8,192.14,31.51,861.85,10.02,5.18,95.96,96.97,24.89,58.11,0.65,1.54,OK,Não,Não,OK
2025-08-07 17:13:00,51.29,186.19,28.73,862.7,10.12,4.88,97.42,96.4,23.38,58.02,0.47,1.41,OK,Não,Não,OK
2025-08-07 17:14:00,49.03,203.04,27.75,863.52,9.95,4.96,99.06,98.63,22.23,61.72,0.55,1.51,OK,Não,Não,OK
2025-08-07 17:15:00,53.15,207.22,29.86,864.41,10.09,5.28,98.79,99.48,27.98,60.71,0.65,1.59,OK,Não,Não,OK
2025-08-07 17:16:00,47.55,197.69,29.87,865.2,9.84,5.31,98.91,96.97,24.96,59.88,0.46,1.43,OK,Não,Não,OK
2025-08-07 17:17:00,47.07,214.53,30.82,865.98,9.91,5.31,97.01,99.59,23.84,60.34,0.55,1.46,OK,Não,Não,OK
2025-08-07 17:18:00,50.45,186.61,31.42,866.82,9.82,4.94,99.62,98.28,22.45,60.88,0.55,1.4,OK,Não,Não,OK
2025-08-07 17:19:00,52.09,206.93,29.91,867.69,9.97,5.25,97.04,97.99,24.67,60.75,0.43,1.36,OK,Não,Não,OK
2025-08-07 17:20:00,53.37,193.94,32.78,868.58,10.0,4.81,98.21,97.6,24.78,56.99,0.52,1.41,OK,Não,Não,OK
2025-08-07 17:21:00,49.08,217.19,30.34,869.4,10.01,4.82,97.99,96.62,26.15,62.43,0.57,1.56,OK,Não,Não,OK
2025-08-07 17:22:00,52.16,219.93,29.48,870.27,10.01,4.53,97.83,98.99,23.57,62.57,0.67,1.48,OK,Não,Não,OK
2025-08-07 17:23:00,49.92,192.33,27.58,871.1,9.91,5.33,99.34,97.22,24.2,63.62,0.46,1.41,OK,Não,Não,OK
2025-08-07 17:24:00,49.65,194.5,29.61,871.93,9.98,4.83,97.29,97.22,23.61,63.19,0.53,1.72,OK,Não,Não,OK
2025-08-07 17:25:00,51.77,208.6,29.5,872.79,9.85,4.97,96.65,98.99,24.67,62.85,0.49,1.43,OK,Não,Não,OK
2025-08-07 17:26:00,51.3,196.13,31.44,873.65,10.14,4.82,98.02,96.12,22.01,59.43,0.52,1.56,OK,Não,Não,OK
2025-08-07 17:27:00,46.85,199.55,30.69,874.43,9.97,5.14,97.6,96.48,23.79,60.6,0.44,1.53,OK,Não,Não,OK
2025-08-07 17:28:00,52.95,200.25,28.23,875.31,9.95,4.92,100.0,97.98,25.94,62.33,0.48,1.52,OK,Não,Não,OK
2025-08-07 17:29:00,52.76,180.8,30.26,876.19,10.16,4.74,98.68,98.29,23.16,56.4,0.65,1.32,OK,Não,Não,OK
2025-08-07 17:30:00,48.75,199.86,31.01,877.0,9.88,5.09,97.59,98.48,26.5,59.56,0.51,1.63,OK,Não,Não,OK
2025-08-07 17:31:00,50.79,193.1,32.29,877.85,9.89,4.71,96.94,97.7,26.31,56.59,0.51,1.53,OK,Não,Não,OK
2025-08-07 17:32:00,50.99,195.07,31.33,878.7,9.89,4.83,96.12,100.0,26.44,60.56,0.41,1.59,OK,Não,Não,OK
2025-08-07 17:33:00,50.52,214.44,31.14,879.54,9.99,4.58,96.97,97.77,24.99,62.53,0.61,1.61,OK,Não,Não,OK
2025-08-07 17:34:00,48.9,187.43,30.09,880.35,10.04,4.72,98.11,97.77,24.86,60.04,0.58,1.67,OK,Não,Não,OK
2025-08-07 17:35:00,48.66,208.13,30.58,881.17,10.07,5.04,99.43,97.2,25.48,58.86,0.51,1.4,OK,Não,Não,OK
2025-08-07 17:36:00,49.95,197.21,31.87,882.0,10.26,4.61,99.12,98.12,26.98,60.57,0.69,1.43,OK,Não,Não,OK
2025-08-07 17:37:00,52.35,197.2,28.0,882.87,9.78,4.7,98.23,98.61,26.84,60.82,0.45,1.44,OK,Não,Não,OK
2025-08-07 17:38:00,51.09,207.9,29.48,883.72,10.06,5.0,97.68,99.2,22.51,60.97,0.4,1.41,OK,Não,Não,OK
2025-08-07 17:39:00,49.26,203.4,28.84,884.54,9.94,4.89,98.27,96.51,23.69,57.57,0.49,1.63,OK,Não,Não,OK
2025-08-07 17:40:00,51.54,205.71,30.57,885.4,9.94,5.4,97.48,97.75,23.42,60.49,0.42,1.4,OK,Não,Não,OK
2025-08-07 17:41:00,44.3,209.68,31.85,886.14,9.94,5.37,99.72,98.45,26.09,60.37,0.52,1.46,OK,Não,Não,OK
2025-08-07 17:42:00,52.3,196.69,29.1,887.01,9.91,4.83,97.81,98.59,23.98,61.9,0.51,1.34,OK,Não,Não,OK
2025-08-07 17:43:00,46.52,193.88,26.41,887.79,10.17,5.11,97.91,98.01,24.69,59.85,0.62,1.57,OK,Não,Não,OK
2025-08-07 17:44:00,49.28,189.15,29.38,888.61,10.08,5.15,95.78,98.54,27.56,63.95,0.45,1.49,OK,Não,Não,OK
2025-08-07 17:45:00,47.76,191.75,31.37,889.4,10.0,4.88,97.8,97.19,26.68,60.16,0.53,1.59,OK,Não,Não,OK
2025-08-07 17:46:00,47.41,229.49,30.81,890.2,10.14,4.7,98.84,99.56,27.06,59.04,0.52,1.57,OK,Não,Não,OK
2025-08-07 17:47:00,52.32,212.45,30.64,891.07,9.85,5.0,96.93,98.99,23.92,57.99,0.58,1.34,OK,Não,Não,OK
2025-08-07 17:48:00,49.06,186.49,29.58,891.88,9.87,4.97,97.25,96.66,20.84,58.97,0.39,1.52,OK,Não,Não,OK
2025-08-07 17:49:00,50.69,186.78,28.08,892.73,9.78,4.91,98.79,96.92,24.41,58.4,0.41,1.39,OK,Não,Não,OK
2025-08-07 17:50:00,49.91,204.82,30.77,893.56,9.93,5.09,96.52,96.95,22.84,59.69,0.44,1.51,OK,Não,Não,OK
2025-08-07 17:51:00,50.95,205.47,28.75,894.41,10.02,4.85,99.06,98.68,22.08,63.37,0.39,1.44,OK,Não,Não,OK
2025-08-07 17:52:00,50.15,205.49,33.28,895.25,10.01,4.77,97.47,96.72,26.69,57.08,0.56,1.68,OK,Não,Não,OK
2025-08-07 17:53:00,47.43,197.45,30.86,896.04,10.01,5.02,97.61,97.67,23.66,57.22,0.56,1.77,OK,Não,Não,OK
2025-08-07 17:54:00,51.99,198.75,29.13,896.9,9.86,5.08,96.88,98.45,23.79,59.53,0.61,1.48,OK,Não,Não,OK
2025-08-07 17:55:00,49.01,203.28,29.08,897.72,10.08,4.76,98.38,97.93,24.45,57.27,0.49,1.51,OK,Não,Não,OK
2025-08-07 17:56:00,46.89,200.86,29.86,898.5,10.02,5.19,100.0,98.26,27.47,58.04,0.45,1.27,OK,Não,Não,OK
2025-08-07 17:57:00,49.14,177.81,29.64,899.32,10.07,4.65,98.78,96.93,24.76,60.68,0.41,1.34,OK,Não,Não,OK
2025-08-07 17:58:00,53.0,197.7,31.68,900.2,9.81,4.88,97.14,98.59,26.43,59.89,0.63,1.54,OK,Não,Não,OK
2025-08-07 17:59:00,51.7,191.49,30.28,901.07,10.03,4.95,99.14,97.39,24.53,60.88,0.48,1.5,OK,Não,Não,OK
2025-08-07 18:00:00,49.3,201.75,28.9,901.89,9.88,4.87,97.68,97.68,22.63,61.18,0.43,1.54,OK,Não,Não,OK
2025-08-07 18:01:00,49.3,229.85,32.84,902.71,9.96,4.89,99.37,98.24,23.22,62.69,0.58,1.42,OK,Não,Não,OK
2025-08-07 18:02:00,49.36,203.67,30.07,903.53,10.05,5.37,98.81,98.1,24.99,60.76,0.47,1.53,OK,Não,Não,OK
2025-08-07 18:03:00,54.15,196.86,31.15,904.43,10.01,4.83,95.06,98.02,25.16,62.41,0.39,1.25,OK,Não,Não,OK
2025-08-07 18:04:00,50.76,209.22,29.09,905.28,9.91,5.49,97.0,97.25,25.81,60.21,0.41,1.44,OK,Não,Não,OK
2025-08-07 18:05:00,50.86,204.83,30.54,906.13,10.0,5.09,98.94,97.7,25.81,60.78,0.51,1.55,OK,Não,Não,OK
2025-08-07 18:06:00,52.06,204.2,30.47,907.0,9.85,5.02,98.15,98.0,26.35,60.76,0.39,1.67,OK,Não,Não,OK
2025-08-07 18:07:00,50.48,206.07,27.17,907.84,10.12,5.1,96.98,96.62,23.85,60.57,0.49,1.49,OK,Não,Não,OK
2025-08-07 18:08:00,49.48,220.57,33.02,908.66,9.98,5.51,97.37,97.54,27.74,60.41,0.41,1.56,OK,Não,Não,OK
2025-08-07 18:09:00,49.61,188.69,31.94,909.49,10.11,4.8,96.09,98.39,27.88,63.64,0.41,1.43,OK,Não,Não,OK
2025-08-07 18:10:00,49.86,204.74,29.4,910.32,9.95,4.78,97.91,96.72,24.22,61.4,0.45,1.54,OK,Não,Não,OK
2025-08-07 18:11:00,49.93,190.74,28.35,911.15,9.95,4.85,100.0,99.16,23.81,59.11,0.52,1.45,OK,Não,Não,OK
2025-08-07 18:12:00,51.46,205.56,30.52,912.01,9.92,5.01,98.8,99.27,22.32,64.69,0.53,1.7,OK,Não,Não,OK
2025-08-07 18:13:00,50.1,190.81,30.13,912.84,10.09,4.65,100.0,96.75,25.26,59.25,0.59,1.47,OK,Não,Não,OK
2025-08-07 18:14:00,51.47,195.83,30.53,913.7,9.93,5.0,98.88,99.36,25.68,59.99,0.42,1.48,OK,Não,Não,OK
2025-08-07 18:15:00,49.84,197.05,30.29,914.53,10.06,5.34,99.03,97.86,24.13,58.34,0.64,1.58,OK,Não,Não,OK
2025-08-07 18:16:00,50.16,209.76,30.76,915.37,9.96,5.03,99.97,98.42,25.42,61.43,0.77,1.55,OK,Não,Não,OK
2025-08-07 18:17:00,46.0,209.18,32.17,916.14,9.8,4.94,98.38,97.5,22.92,63.38,1.61,2.52,OK,Não,Não,Alerta: Vibração Alta
2025-08-07 18:18:00,51.83,187.54,30.85,917.0,9.94,4.88,97.81,98.92,26.45,57.02,0.32,1.54,OK,Não,Não,OK
2025-08-07 18:19:00,50.69,200.55,28.43,917.84,9.88,5.18,99.03,98.41,24.2,59.45,0.33,1.39,OK,Não,Não,OK
2025-08-07 18:20:00,52.0,192.9,32.04,918.71,10.0,4.83,99.45,97.19,25.43,62.23,0.45,1.52,OK,Não,Não,OK
2025-08-07 18:21:00,44.21,187.41,32.46,919.45,9.88,5.37,97.52,96.83,25.32,57.88,0.43,1.55,OK,Não,Não,OK
2025-08-07 18:22:00,54.18,197.83,34.73,920.35,10.09,5.39,97.28,96.54,22.06,61.15,0.5,1.46,OK,Não,Não,OK
2025-08-07 18:23:00,49.72,196.92,28.31,921.18,9.99,5.05,98.14,98.19,26.25,57.4,0.55,1.46,OK,Não,Não,OK
2025-08-07 18:24:00,52.22,224.27,30.36,922.05,9.98,5.0,98.83,98.57,23.82,60.82,0.37,1.44,OK,Não,Não,OK
2025-08-07 18:25:00,47.92,204.33,26.88,922.85,10.07,5.21,98.8,98.65,25.3,60.16,0.48,1.36,OK,Não,Não,OK
2025-08-07 18:26:00,51.23,186.22,30.83,923.7,10.1,5.22,96.58,97.88,22.89,66.64,0.45,1.54,OK,Não,Não,OK
2025-08-07 18:27:00,47.89,194.35,29.18,924.5,10.0,4.84,99.91,96.84,24.28,61.49,0.7,1.45,OK,Não,Não,OK
2025-08-07 18:28:00,48.75,210.21,32.89,925.31,9.92,4.89,97.36,97.32,25.54,55.66,0.36,1.56,OK,Não,Não,OK
2025-08-07 18:29:00,53.83,220.88,28.84,926.21,9.82,4.74,97.73,99.15,23.38,59.85,0.42,1.48,OK,Não,Não,OK
2025-08-07 18:30:00,49.62,184.14,27.47,927.04,9.93,5.08,97.1,97.52,23.46,61.65,0.5,1.56,OK,Não,Não,OK
2025-08-07 18:31:00,50.43,181.2,29.29,927.88,9.94,5.13,100.0,98.14,25.19,59.17,0.42,1.33,OK,Não,Não,OK
2025-08-07 18:32:00,51.74,218.71,27.04,928.74,10.01,4.73,98.24,96.92,24.75,59.09,0.61,1.39,OK,Não,Não,OK
2025-08-07 18:33:00,50.99,203.9,31.13,929.59,9.97,4.91,97.15,98.34,25.52,59.18,0.4,1.42,OK,Não,Não,OK
2025-08-07 18:34:00,50.3,191.32,26.9,930.43,10.07,4.73,98.86,97.54,24.45,61.09,0.41,1.62,OK,Não,Não,OK
2025-08-07 18:35:00,50.73,205.35,30.04,931.27,9.94,4.82,98.77,99.05,25.96,57.49,0.62,1.54,OK,Não,Não,OK
2025-08-07 18:36:00,54.81,173.64,26.88,932.19,9.99,5.11,97.81,98.77,24.15,58.88,0.38,1.47,OK,Não,Não,OK
2025-08-07 18:37:00,49.88,200.03,29.52,933.02,10.12,4.85,98.84,97.5,25.9,62.07,0.58,1.45,OK,Não,Não,OK
2025-08-07 18:38:00,50.4,203.28,32.47,933.86,10.03,4.94,97.17,97.87,23.64,59.03,0.45,1.56,OK,Não,Não,OK
2025-08-07 18:39:00,52.1,209.24,30.54,934.73,9.99,4.67,97.51,97.45,24.08,58.91,0.44,1.44,OK,Não,Não,OK
2025-08-07 18:40:00,52.21,189.86,28.7,935.6,9.94,5.04,95.99,96.58,26.1,57.25,0.45,1.57,OK,Não,Não,OK
2025-08-07 18:41:00,52.37,200.86,29.95,936.47,9.94,4.99,96.68,97.14,24.23,61.29,0.39,1.48,OK,Não,Não,OK
2025-08-07 18:42:00,51.28,190.75,30.03,937.32,9.91,4.85,99.81,98.2,23.24,60.85,0.59,1.63,OK,Não,Não,OK
2025-08-07 18:43:00,47.71,202.55,30.71,938.12,9.95,4.96,99.64,98.33,27.6,61.94,0.51,1.41,OK,Não,Não,OK
2025-08-07 18:44:00,53.27,191.05,27.95,939.01,10.08,5.04,98.07,98.15,24.95,59.77,0.59,1.49,OK,Não,Não,OK
